2D/3D B M d delta AcceptanceProbability NumberOfPerturbations
2 50 200 2.5 115 0.178630 100000
2 50 200 2.5 116 0.179850 100000
2 50 200 2.5 117 0.174610 100000
2 50 200 2.5 118 0.175580 100000
2 50 200 2.5 119 0.173170 100000
2 50 200 2.5 120 0.173470 100000
2 50 200 2.5 121 0.169470 100000
2 50 200 2.5 122 0.168050 100000
2 50 200 2.5 123 0.167150 100000
2 50 200 2.5 124 0.164830 100000
2 50 200 2.5 125 0.163370 100000
2 50 200 2.5 126 0.163920 100000
2 50 200 2.5 127 0.162940 100000
2 50 200 2.5 128 0.160450 100000
2 50 200 2.5 129 0.158460 100000
2 50 200 2.5 130 0.156320 100000
2 50 200 2.5 131 0.159420 100000
2 50 200 2.5 132 0.155310 100000
2 50 200 2.5 133 0.152270 100000
2 50 200 2.5 134 0.155070 100000
2 50 200 2.5 135 0.152120 100000
2 50 200 2.5 136 0.150850 100000
2 50 200 2.5 137 0.149540 100000
2 50 200 2.5 138 0.147230 100000
2 50 200 2.5 139 0.151120 100000
2 50 200 2.5 140 0.146780 100000
2 50 200 2.5 141 0.146680 100000
2 50 200 2.5 142 0.144430 100000
2 50 200 2.5 143 0.142380 100000
2 50 200 2.5 144 0.143180 100000
2 50 200 2.5 145 0.142630 100000
2 50 200 2.5 146 0.141580 100000
2 50 200 2.5 147 0.140210 100000
2 50 200 2.5 148 0.136680 100000
2 50 200 2.5 149 0.136720 100000
2 50 200 2.5 150 0.138420 100000
2 50 200 2.5 151 0.137570 100000
2 50 200 2.5 152 0.134060 100000
2 50 200 2.5 153 0.135380 100000
2 50 200 2.5 154 0.134580 100000
2 50 200 2.5 155 0.132400 100000
2 50 200 2.5 156 0.131640 100000
2 50 200 2.5 157 0.131320 100000
2 50 200 2.5 158 0.130240 100000
2 50 200 2.5 159 0.129070 100000
2 50 200 2.5 160 0.128840 100000
2 50 200 2.5 161 0.128720 100000
2 50 200 2.5 162 0.128140 100000
2 50 200 2.5 163 0.129420 100000
2 50 200 2.5 164 0.126160 100000
2 50 200 2.5 165 0.126540 100000
2 50 200 2.5 166 0.124410 100000
2 50 200 2.5 167 0.122650 100000
2 50 200 2.5 168 0.123070 100000
2 50 200 2.5 169 0.122110 100000
2 50 200 2.5 170 0.120390 100000
2 50 200 2.5 171 0.121820 100000
2 50 200 2.5 172 0.121220 100000
2 50 200 2.5 173 0.119540 100000
2 50 200 2.5 174 0.117630 100000
2 50 200 2.5 175 0.116390 100000
2 50 200 2.5 176 0.117270 100000
2 50 200 2.5 177 0.116500 100000
2 50 200 2.5 178 0.116570 100000
2 50 200 2.5 179 0.115720 100000
2 50 200 2.5 180 0.112480 100000
2 50 200 2.6 0 1.000000 100000
2 50 200 2.6 1 0.990720 100000
2 50 200 2.6 2 0.973680 100000
2 50 200 2.6 3 0.956540 100000
2 50 200 2.6 4 0.942740 100000
2 50 200 2.6 5 0.926380 100000
2 50 200 2.6 6 0.910270 100000
2 50 200 2.6 7 0.893940 100000
2 50 200 2.6 8 0.881320 100000
2 50 200 2.6 9 0.864820 100000
2 50 200 2.6 10 0.850940 100000
2 50 200 2.6 11 0.835380 100000
2 50 200 2.6 12 0.818930 100000
2 50 200 2.6 13 0.806720 100000
2 50 200 2.6 14 0.794020 100000
2 50 200 2.6 15 0.776590 100000
2 50 200 2.6 16 0.762330 100000
2 50 200 2.6 17 0.750650 100000
2 50 200 2.6 18 0.735830 100000
2 50 200 2.6 19 0.725220 100000
2 50 200 2.6 20 0.708390 100000
2 50 200 2.6 21 0.697300 100000
2 50 200 2.6 22 0.683980 100000
2 50 200 2.6 23 0.670980 100000
2 50 200 2.6 24 0.659040 100000
2 50 200 2.6 25 0.646750 100000
2 50 200 2.6 26 0.634610 100000
2 50 200 2.6 27 0.623560 100000
2 50 200 2.6 28 0.611360 100000
2 50 200 2.6 29 0.600350 100000
2 50 200 2.6 30 0.589640 100000
2 50 200 2.6 31 0.577880 100000
2 50 200 2.6 32 0.569810 100000
2 50 200 2.6 33 0.555220 100000
2 50 200 2.6 34 0.544320 100000
2 50 200 2.6 35 0.535920 100000
2 50 200 2.6 36 0.526970 100000
2 50 200 2.6 37 0.517340 100000
2 50 200 2.6 38 0.507200 100000
2 50 200 2.6 39 0.495930 100000
2 50 200 2.6 40 0.489270 100000
2 50 200 2.6 41 0.478050 100000
2 50 200 2.6 42 0.467760 100000
2 50 200 2.6 43 0.459070 100000
2 50 200 2.6 44 0.454370 100000
2 50 200 2.6 45 0.446340 100000
2 50 200 2.6 46 0.440470 100000
2 50 200 2.6 47 0.429830 100000
2 50 200 2.6 48 0.423750 100000
2 50 200 2.6 49 0.414660 100000
2 50 200 2.6 50 0.409320 100000
2 50 200 2.6 51 0.401940 100000
2 50 200 2.6 52 0.393090 100000
2 50 200 2.6 53 0.387320 100000
2 50 200 2.6 54 0.379910 100000
2 50 200 2.6 55 0.375260 100000
2 50 200 2.6 56 0.372220 100000
2 50 200 2.6 57 0.358650 100000
2 50 200 2.6 58 0.360000 100000
2 50 200 2.6 59 0.349770 100000
2 50 200 2.6 60 0.348180 100000
2 50 200 2.6 61 0.339980 100000
2 50 200 2.6 62 0.335240 100000
2 50 200 2.6 63 0.331410 100000
2 50 200 2.6 64 0.327070 100000
2 50 200 2.6 65 0.321540 100000
2 50 200 2.6 66 0.317210 100000
2 50 200 2.6 67 0.313180 100000
2 50 200 2.6 68 0.309710 100000
2 50 200 2.6 69 0.304220 100000
2 50 200 2.6 70 0.298470 100000
2 50 200 2.6 71 0.296640 100000
2 50 200 2.6 72 0.289860 100000
2 50 200 2.6 73 0.290050 100000
2 50 200 2.6 74 0.287330 100000
2 50 200 2.6 75 0.280550 100000
2 50 200 2.6 76 0.275230 100000
2 50 200 2.6 77 0.274220 100000
2 50 200 2.6 78 0.272700 100000
2 50 200 2.6 79 0.264240 100000
2 50 200 2.6 80 0.262560 100000
2 50 200 2.6 81 0.259230 100000
2 50 200 2.6 82 0.255130 100000
2 50 200 2.6 83 0.252420 100000
2 50 200 2.6 84 0.249460 100000
2 50 200 2.6 85 0.248060 100000
2 50 200 2.6 86 0.242590 100000
2 50 200 2.6 87 0.241890 100000
2 50 200 2.6 88 0.238710 100000
2 50 200 2.6 89 0.233480 100000
2 50 200 2.6 90 0.233540 100000
2 50 200 2.6 91 0.231460 100000
2 50 200 2.6 92 0.227020 100000
2 50 200 2.6 93 0.227770 100000
2 50 200 2.6 94 0.225770 100000
2 50 200 2.6 95 0.221280 100000
2 50 200 2.6 96 0.217050 100000
2 50 200 2.6 97 0.218340 100000
2 50 200 2.6 98 0.215070 100000
2 50 200 2.6 99 0.211730 100000
2 50 200 2.6 100 0.210780 100000
2 50 200 2.6 101 0.205190 100000
2 50 200 2.6 102 0.206670 100000
2 50 200 2.6 103 0.203720 100000
2 50 200 2.6 104 0.199270 100000
2 50 200 2.6 105 0.200480 100000
2 50 200 2.6 106 0.197230 100000
2 50 200 2.6 107 0.195010 100000
2 50 200 2.6 108 0.193340 100000
2 50 200 2.6 109 0.193430 100000
2 50 200 2.6 110 0.190740 100000
2 50 200 2.6 111 0.188990 100000
2 50 200 2.6 112 0.186410 100000
2 50 200 2.6 113 0.185090 100000
2 50 200 2.6 114 0.183670 100000
2 50 200 2.6 115 0.183500 100000
2 50 200 2.6 116 0.182800 100000
2 50 200 2.6 117 0.179160 100000
2 50 200 2.6 118 0.177060 100000
2 50 200 2.6 119 0.177290 100000
2 50 200 2.6 120 0.173890 100000
2 50 200 2.6 121 0.173000 100000
2 50 200 2.6 122 0.173710 100000
2 50 200 2.6 123 0.170400 100000
2 50 200 2.6 124 0.172500 100000
2 50 200 2.6 125 0.168210 100000
2 50 200 2.6 126 0.168180 100000
2 50 200 2.6 127 0.164160 100000
2 50 200 2.6 128 0.162270 100000
2 50 200 2.6 129 0.163340 100000
2 50 200 2.6 130 0.159910 100000
2 50 200 2.6 131 0.158930 100000
2 50 200 2.6 132 0.158010 100000
2 50 200 2.6 133 0.156800 100000
2 50 200 2.6 134 0.156880 100000
2 50 200 2.6 135 0.156210 100000
2 50 200 2.6 136 0.153750 100000
2 50 200 2.6 137 0.153340 100000
2 50 200 2.6 138 0.151830 100000
2 50 200 2.6 139 0.153120 100000
2 50 200 2.6 140 0.148990 100000
2 50 200 2.6 141 0.148920 100000
2 50 200 2.6 142 0.148290 100000
2 50 200 2.6 143 0.146280 100000
2 50 200 2.6 144 0.146210 100000
2 50 200 2.6 145 0.144740 100000
2 50 200 2.6 146 0.143790 100000
2 50 200 2.6 147 0.144110 100000
2 50 200 2.6 148 0.141520 100000
2 50 200 2.6 149 0.141610 100000
2 50 200 2.6 150 0.137250 100000
2 50 200 2.6 151 0.139240 100000
2 50 200 2.6 152 0.141260 100000
2 50 200 2.6 153 0.137300 100000
2 50 200 2.6 154 0.136940 100000
2 50 200 2.6 155 0.135550 100000
2 50 200 2.6 156 0.133350 100000
2 50 200 2.6 157 0.134650 100000
2 50 200 2.6 158 0.133780 100000
2 50 200 2.6 159 0.132440 100000
2 50 200 2.6 160 0.130850 100000
2 50 200 2.6 161 0.132220 100000
2 50 200 2.6 162 0.129890 100000
2 50 200 2.6 163 0.128130 100000
2 50 200 2.6 164 0.126760 100000
2 50 200 2.6 165 0.125980 100000
2 50 200 2.6 166 0.126550 100000
2 50 200 2.6 167 0.125360 100000
2 50 200 2.6 168 0.125140 100000
2 50 200 2.6 169 0.125190 100000
2 50 200 2.6 170 0.123860 100000
2 50 200 2.6 171 0.121110 100000
2 50 200 2.6 172 0.122680 100000
2 50 200 2.6 173 0.121440 100000
2 50 200 2.6 174 0.120330 100000
2 50 200 2.6 175 0.121740 100000
2 50 200 2.6 176 0.120440 100000
2 50 200 2.6 177 0.117620 100000
2 50 200 2.6 178 0.117290 100000
2 50 200 2.6 179 0.118630 100000
2 50 200 2.6 180 0.116940 100000
2 50 200 2.7 0 1.000000 100000
2 50 200 2.7 1 0.991430 100000
2 50 200 2.7 2 0.974410 100000
2 50 200 2.7 3 0.957180 100000
2 50 200 2.7 4 0.941820 100000
2 50 200 2.7 5 0.928720 100000
2 50 200 2.7 6 0.911020 100000
2 50 200 2.7 7 0.897110 100000
2 50 200 2.7 8 0.882580 100000
2 50 200 2.7 9 0.869420 100000
2 50 200 2.7 10 0.853100 100000
2 50 200 2.7 11 0.837560 100000
2 50 200 2.7 12 0.822810 100000
2 50 200 2.7 13 0.811060 100000
2 50 200 2.7 14 0.794600 100000
2 50 200 2.7 15 0.784240 100000
2 50 200 2.7 16 0.766540 100000
2 50 200 2.7 17 0.755090 100000
2 50 200 2.7 18 0.742700 100000
2 50 200 2.7 19 0.727570 100000
2 50 200 2.7 20 0.715800 100000
2 50 200 2.7 21 0.703520 100000
2 50 200 2.7 22 0.691570 100000
2 50 200 2.7 23 0.680020 100000
2 50 200 2.7 24 0.665830 100000
2 50 200 2.7 25 0.652080 100000
2 50 200 2.7 26 0.640790 100000
2 50 200 2.7 27 0.631020 100000
2 50 200 2.7 28 0.621440 100000
2 50 200 2.7 29 0.605640 100000
2 50 200 2.7 30 0.597120 100000
2 50 200 2.7 31 0.582970 100000
2 50 200 2.7 32 0.573800 100000
2 50 200 2.7 33 0.563070 100000
2 50 200 2.7 34 0.552190 100000
2 50 200 2.7 35 0.543710 100000
2 50 200 2.7 36 0.531450 100000
2 50 200 2.7 37 0.523240 100000
2 50 200 2.7 38 0.509880 100000
2 50 200 2.7 39 0.502600 100000
2 50 200 2.7 40 0.492070 100000
2 50 200 2.7 41 0.484150 100000
2 50 200 2.7 42 0.478640 100000
2 50 200 2.7 43 0.467240 100000
2 50 200 2.7 44 0.463180 100000
2 50 200 2.7 45 0.452400 100000
2 50 200 2.7 46 0.445180 100000
2 50 200 2.7 47 0.438600 100000
2 50 200 2.7 48 0.430210 100000
2 50 200 2.7 49 0.422110 100000
2 50 200 2.7 50 0.415340 100000
2 50 200 2.7 51 0.405290 100000
2 50 200 2.7 52 0.398570 100000
2 50 200 2.7 53 0.393850 100000
2 50 200 2.7 54 0.388890 100000
2 50 200 2.7 55 0.380190 100000
2 50 200 2.7 56 0.378190 100000
2 50 200 2.7 57 0.369660 100000
2 50 200 2.7 58 0.364530 100000
2 50 200 2.7 59 0.360160 100000
2 50 200 2.7 60 0.354370 100000
2 50 200 2.7 61 0.346330 100000
2 50 200 2.7 62 0.342010 100000
2 50 200 2.7 63 0.338270 100000
2 50 200 2.7 64 0.335180 100000
2 50 200 2.7 65 0.326810 100000
2 50 200 2.7 66 0.322030 100000
2 50 200 2.7 67 0.315620 100000
2 50 200 2.7 68 0.315460 100000
2 50 200 2.7 69 0.309850 100000
2 50 200 2.7 70 0.305280 100000
2 50 200 2.7 71 0.300040 100000
2 50 200 2.7 72 0.299600 100000
2 50 200 2.7 73 0.293320 100000
2 50 200 2.7 74 0.291200 100000
2 50 200 2.7 75 0.289390 100000
2 50 200 2.7 76 0.282530 100000
2 50 200 2.7 77 0.280240 100000
2 50 200 2.7 78 0.273560 100000
2 50 200 2.7 79 0.273200 100000
2 50 200 2.7 80 0.266480 100000
2 50 200 2.7 81 0.265220 100000
2 50 200 2.7 82 0.261570 100000
2 50 200 2.7 83 0.258850 100000
2 50 200 2.7 84 0.253300 100000
2 50 200 2.7 85 0.252050 100000
2 50 200 2.7 86 0.249360 100000
2 50 200 2.7 87 0.245570 100000
2 50 200 2.7 88 0.241480 100000
2 50 200 2.7 89 0.240430 100000
2 50 200 2.7 90 0.238990 100000
2 50 200 2.7 91 0.234090 100000
2 50 200 2.7 92 0.234380 100000
2 50 200 2.7 93 0.230710 100000
2 50 200 2.7 94 0.227680 100000
2 50 200 2.7 95 0.225330 100000
2 50 200 2.7 96 0.221440 100000
2 50 200 2.7 97 0.221520 100000
2 50 200 2.7 98 0.220320 100000
2 50 200 2.7 99 0.217500 100000
2 50 200 2.7 100 0.214250 100000
2 50 200 2.7 101 0.213290 100000
2 50 200 2.7 102 0.210850 100000
2 50 200 2.7 103 0.206800 100000
2 50 200 2.7 104 0.207920 100000
2 50 200 2.7 105 0.205290 100000
2 50 200 2.7 106 0.203320 100000
2 50 200 2.7 107 0.201500 100000
2 50 200 2.7 108 0.200760 100000
2 50 200 2.7 109 0.195810 100000
2 50 200 2.7 110 0.194970 100000
2 50 200 2.7 111 0.192370 100000
2 50 200 2.7 112 0.191680 100000
2 50 200 2.7 113 0.189740 100000
2 50 200 2.7 114 0.188040 100000
2 50 200 2.7 115 0.186170 100000
2 50 200 2.7 116 0.186240 100000
2 50 200 2.7 117 0.181540 100000
2 50 200 2.7 118 0.181460 100000
2 50 200 2.7 119 0.181540 100000
2 50 200 2.7 120 0.178260 100000
2 50 200 2.7 121 0.175820 100000
2 50 200 2.7 122 0.176700 100000
2 50 200 2.7 123 0.174940 100000
2 50 200 2.7 124 0.174970 100000
2 50 200 2.7 125 0.169830 100000
2 50 200 2.7 126 0.171740 100000
2 50 200 2.7 127 0.170640 100000
2 50 200 2.7 128 0.168910 100000
2 50 200 2.7 129 0.167920 100000
2 50 200 2.7 130 0.166440 100000
2 50 200 2.7 131 0.165760 100000
2 50 200 2.7 132 0.162910 100000
2 50 200 2.7 133 0.162030 100000
2 50 200 2.7 134 0.159680 100000
2 50 200 2.7 135 0.159520 100000
2 50 200 2.7 136 0.158070 100000
2 50 200 2.7 137 0.155900 100000
2 50 200 2.7 138 0.152960 100000
2 50 200 2.7 139 0.154060 100000
2 50 200 2.7 140 0.151930 100000
2 50 200 2.7 141 0.150810 100000
2 50 200 2.7 142 0.149840 100000
2 50 200 2.7 143 0.150220 100000
2 50 200 2.7 144 0.149720 100000
2 50 200 2.7 145 0.148730 100000
2 50 200 2.7 146 0.147200 100000
2 50 200 2.7 147 0.147050 100000
2 50 200 2.7 148 0.144660 100000
2 50 200 2.7 149 0.143190 100000
2 50 200 2.7 150 0.142810 100000
2 50 200 2.7 151 0.142500 100000
2 50 200 2.7 152 0.141770 100000
2 50 200 2.7 153 0.140680 100000
2 50 200 2.7 154 0.139890 100000
2 50 200 2.7 155 0.139250 100000
2 50 200 2.7 156 0.136850 100000
2 50 200 2.7 157 0.137880 100000
2 50 200 2.7 158 0.135560 100000
2 50 200 2.7 159 0.135730 100000
2 50 200 2.7 160 0.134000 100000
2 50 200 2.7 161 0.132090 100000
2 50 200 2.7 162 0.133290 100000
2 50 200 2.7 163 0.130290 100000
2 50 200 2.7 164 0.129230 100000
2 50 200 2.7 165 0.130660 100000
2 50 200 2.7 166 0.129750 100000
2 50 200 2.7 167 0.131180 100000
2 50 200 2.7 168 0.127660 100000
2 50 200 2.7 169 0.126340 100000
2 50 200 2.7 170 0.128300 100000
2 50 200 2.7 171 0.124940 100000
2 50 200 2.7 172 0.124300 100000
2 50 200 2.7 173 0.123400 100000
2 50 200 2.7 174 0.122590 100000
2 50 200 2.7 175 0.122490 100000
2 50 200 2.7 176 0.120170 100000
2 50 200 2.7 177 0.121070 100000
2 50 200 2.7 178 0.120310 100000
2 50 200 2.7 179 0.120330 100000
2 50 200 2.7 180 0.119610 100000
2 50 200 2.8 0 1.000000 100000
2 50 200 2.8 1 0.991460 100000
2 50 200 2.8 2 0.975340 100000
2 50 200 2.8 3 0.959840 100000
2 50 200 2.8 4 0.944940 100000
2 50 200 2.8 5 0.928060 100000
2 50 200 2.8 6 0.916190 100000
2 50 200 2.8 7 0.899300 100000
2 50 200 2.8 8 0.885920 100000
2 50 200 2.8 9 0.871390 100000
2 50 200 2.8 10 0.857630 100000
2 50 200 2.8 11 0.841460 100000
2 50 200 2.8 12 0.827640 100000
2 50 200 2.8 13 0.814980 100000
2 50 200 2.8 14 0.801300 100000
2 50 200 2.8 15 0.786170 100000
2 50 200 2.8 16 0.775680 100000
2 50 200 2.8 17 0.760180 100000
2 50 200 2.8 18 0.744350 100000
2 50 200 2.8 19 0.734800 100000
2 50 200 2.8 20 0.720700 100000
2 50 200 2.8 21 0.706420 100000
2 50 200 2.8 22 0.693290 100000
2 50 200 2.8 23 0.683880 100000
2 50 200 2.8 24 0.670780 100000
2 50 200 2.8 25 0.656690 100000
2 50 200 2.8 26 0.648830 100000
2 50 200 2.8 27 0.636140 100000
2 50 200 2.8 28 0.622390 100000
2 50 200 2.8 29 0.610560 100000
2 50 200 2.8 30 0.602380 100000
2 50 200 2.8 31 0.592270 100000
2 50 200 2.8 32 0.578700 100000
2 50 200 2.8 33 0.569520 100000
2 50 200 2.8 34 0.560420 100000
2 50 200 2.8 35 0.548400 100000
2 50 200 2.8 36 0.540620 100000
2 50 200 2.8 37 0.530220 100000
2 50 200 2.8 38 0.521470 100000
2 50 200 2.8 39 0.512160 100000
2 50 200 2.8 40 0.502790 100000
2 50 200 2.8 41 0.495090 100000
2 50 200 2.8 42 0.485400 100000
2 50 200 2.8 43 0.474310 100000
2 50 200 2.8 44 0.467790 100000
2 50 200 2.8 45 0.462270 100000
2 50 200 2.8 46 0.453560 100000
2 50 200 2.8 47 0.442580 100000
2 50 200 2.8 48 0.435620 100000
2 50 200 2.8 49 0.427340 100000
2 50 200 2.8 50 0.421560 100000
2 50 200 2.8 51 0.415880 100000
2 50 200 2.8 52 0.406950 100000
2 50 200 2.8 53 0.401740 100000
2 50 200 2.8 54 0.396460 100000
2 50 200 2.8 55 0.389830 100000
2 50 200 2.8 56 0.383760 100000
2 50 200 2.8 57 0.372880 100000
2 50 200 2.8 58 0.369020 100000
2 50 200 2.8 59 0.365890 100000
2 50 200 2.8 60 0.359750 100000
2 50 200 2.8 61 0.352450 100000
2 50 200 2.8 62 0.347090 100000
2 50 200 2.8 63 0.344060 100000
2 50 200 2.8 64 0.337250 100000
2 50 200 2.8 65 0.334330 100000
2 50 200 2.8 66 0.326810 100000
2 50 200 2.8 67 0.322660 100000
2 50 200 2.8 68 0.318140 100000
2 50 200 2.8 69 0.317640 100000
2 50 200 2.8 70 0.309730 100000
2 50 200 2.8 71 0.306630 100000
2 50 200 2.8 72 0.301150 100000
2 50 200 2.8 73 0.297670 100000
2 50 200 2.8 74 0.293880 100000
2 50 200 2.8 75 0.292420 100000
2 50 200 2.8 76 0.285260 100000
2 50 200 2.8 77 0.280300 100000
2 50 200 2.8 78 0.278300 100000
2 50 200 2.8 79 0.276480 100000
2 50 200 2.8 80 0.274630 100000
2 50 200 2.8 81 0.268840 100000
2 50 200 2.8 82 0.267580 100000
2 50 200 2.8 83 0.261650 100000
2 50 200 2.8 84 0.260620 100000
2 50 200 2.8 85 0.256070 100000
2 50 200 2.8 86 0.254870 100000
2 50 200 2.8 87 0.247090 100000
2 50 200 2.8 88 0.247010 100000
2 50 200 2.8 89 0.246420 100000
2 50 200 2.8 90 0.242910 100000
2 50 200 2.8 91 0.239210 100000
2 50 200 2.8 92 0.239280 100000
2 50 200 2.8 93 0.235320 100000
2 50 200 2.8 94 0.231880 100000
2 50 200 2.8 95 0.230470 100000
2 50 200 2.8 96 0.224220 100000
2 50 200 2.8 97 0.224820 100000
2 50 200 2.8 98 0.222380 100000
2 50 200 2.8 99 0.218330 100000
2 50 200 2.8 100 0.217480 100000
2 50 200 2.8 101 0.214920 100000
2 50 200 2.8 102 0.213660 100000
2 50 200 2.8 103 0.209150 100000
2 50 200 2.8 104 0.209900 100000
2 50 200 2.8 105 0.207430 100000
2 50 200 2.8 106 0.205130 100000
2 50 200 2.8 107 0.204130 100000
2 50 200 2.8 108 0.202060 100000
2 50 200 2.8 109 0.201800 100000
2 50 200 2.8 110 0.200550 100000
2 50 200 2.8 111 0.198520 100000
2 50 200 2.8 112 0.194850 100000
2 50 200 2.8 113 0.193440 100000
2 50 200 2.8 114 0.190960 100000
2 50 200 2.8 115 0.190430 100000
2 50 200 2.8 116 0.187600 100000
2 50 200 2.8 117 0.185170 100000
2 50 200 2.8 118 0.186500 100000
2 50 200 2.8 119 0.183200 100000
2 50 200 2.8 120 0.182220 100000
2 50 200 2.8 121 0.180900 100000
2 50 200 2.8 122 0.180070 100000
2 50 200 2.8 123 0.177610 100000
2 50 200 2.8 124 0.173900 100000
2 50 200 2.8 125 0.173740 100000
2 50 200 2.8 126 0.170880 100000
2 50 200 2.8 127 0.170730 100000
2 50 200 2.8 128 0.169740 100000
2 50 200 2.8 129 0.170820 100000
2 50 200 2.8 130 0.165580 100000
2 50 200 2.8 131 0.165870 100000
2 50 200 2.8 132 0.165390 100000
2 50 200 2.8 133 0.162950 100000
2 50 200 2.8 134 0.161760 100000
2 50 200 2.8 135 0.160870 100000
2 50 200 2.8 136 0.159260 100000
2 50 200 2.8 137 0.159250 100000
2 50 200 2.8 138 0.159170 100000
2 50 200 2.8 139 0.157710 100000
2 50 200 2.8 140 0.155500 100000
2 50 200 2.8 141 0.153590 100000
2 50 200 2.8 142 0.153050 100000
2 50 200 2.8 143 0.150860 100000
2 50 200 2.8 144 0.151590 100000
2 50 200 2.8 145 0.149980 100000
2 50 200 2.8 146 0.149940 100000
2 50 200 2.8 147 0.147540 100000
2 50 200 2.8 148 0.147510 100000
2 50 200 2.8 149 0.146990 100000
2 50 200 2.8 150 0.144930 100000
2 50 200 2.8 151 0.145200 100000
2 50 200 2.8 152 0.144290 100000
2 50 200 2.8 153 0.143370 100000
2 50 200 2.8 154 0.142480 100000
2 50 200 2.8 155 0.140120 100000
2 50 200 2.8 156 0.140790 100000
2 50 200 2.8 157 0.138420 100000
2 50 200 2.8 158 0.137890 100000
2 50 200 2.8 159 0.137020 100000
2 50 200 2.8 160 0.135610 100000
2 50 200 2.8 161 0.134130 100000
2 50 200 2.8 162 0.136010 100000
2 50 200 2.8 163 0.134060 100000
2 50 200 2.8 164 0.132540 100000
2 50 200 2.8 165 0.133080 100000
2 50 200 2.8 166 0.129610 100000
2 50 200 2.8 167 0.130430 100000
2 50 200 2.8 168 0.129670 100000
2 50 200 2.8 169 0.129560 100000
2 50 200 2.8 170 0.128250 100000
2 50 200 2.8 171 0.128680 100000
2 50 200 2.8 172 0.127590 100000
2 50 200 2.8 173 0.125320 100000
2 50 200 2.8 174 0.125990 100000
2 50 200 2.8 175 0.123230 100000
2 50 200 2.8 176 0.123690 100000
2 50 200 2.8 177 0.123560 100000
2 50 200 2.8 178 0.121980 100000
2 50 200 2.8 179 0.123200 100000
2 50 200 2.8 180 0.121230 100000
2 50 200 2.9 0 1.000000 100000
2 50 200 2.9 1 0.992190 100000
2 50 200 2.9 2 0.976120 100000
2 50 200 2.9 3 0.961040 100000
2 50 200 2.9 4 0.946060 100000
2 50 200 2.9 5 0.930180 100000
2 50 200 2.9 6 0.915850 100000
2 50 200 2.9 7 0.901120 100000
2 50 200 2.9 8 0.886260 100000
2 50 200 2.9 9 0.871750 100000
2 50 200 2.9 10 0.860880 100000
2 50 200 2.9 11 0.845630 100000
2 50 200 2.9 12 0.832680 100000
2 50 200 2.9 13 0.816570 100000
2 50 200 2.9 14 0.803320 100000
2 50 200 2.9 15 0.788660 100000
2 50 200 2.9 16 0.777430 100000
2 50 200 2.9 17 0.764170 100000
2 50 200 2.9 18 0.751420 100000
2 50 200 2.9 19 0.737030 100000
2 50 200 2.9 20 0.724490 100000
2 50 200 2.9 21 0.713640 100000
2 50 200 2.9 22 0.701760 100000
2 50 200 2.9 23 0.688780 100000
2 50 200 2.9 24 0.676860 100000
2 50 200 2.9 25 0.664850 100000
2 50 200 2.9 26 0.650350 100000
2 50 200 2.9 27 0.643720 100000
2 50 200 2.9 28 0.632460 100000
2 50 200 2.9 29 0.618260 100000
2 50 200 2.9 30 0.609290 100000
2 50 200 2.9 31 0.597700 100000
2 50 200 2.9 32 0.585150 100000
2 50 200 2.9 33 0.576330 100000
2 50 200 2.9 34 0.565770 100000
2 50 200 2.9 35 0.553280 100000
2 50 200 2.9 36 0.545690 100000
2 50 200 2.9 37 0.538320 100000
2 50 200 2.9 38 0.528860 100000
2 50 200 2.9 39 0.518540 100000
2 50 200 2.9 40 0.509710 100000
2 50 200 2.9 41 0.501500 100000
2 50 200 2.9 42 0.489390 100000
2 50 200 2.9 43 0.483070 100000
2 50 200 2.9 44 0.472520 100000
2 50 200 2.9 45 0.467110 100000
2 50 200 2.9 46 0.454930 100000
2 50 200 2.9 47 0.452350 100000
2 50 200 2.9 48 0.445170 100000
2 50 200 2.9 49 0.438260 100000
2 50 200 2.9 50 0.427520 100000
2 50 200 2.9 51 0.420000 100000
2 50 200 2.9 52 0.411680 100000
2 50 200 2.9 53 0.409420 100000
2 50 200 2.9 54 0.403180 100000
2 50 200 2.9 55 0.396720 100000
2 50 200 2.9 56 0.391380 100000
2 50 200 2.9 57 0.383230 100000
2 50 200 2.9 58 0.376230 100000
2 50 200 2.9 59 0.369040 100000
2 50 200 2.9 60 0.364290 100000
2 50 200 2.9 61 0.359940 100000
2 50 200 2.9 62 0.355960 100000
2 50 200 2.9 63 0.347300 100000
2 50 200 2.9 64 0.345150 100000
2 50 200 2.9 65 0.339260 100000
2 50 200 2.9 66 0.334370 100000
2 50 200 2.9 67 0.327950 100000
2 50 200 2.9 68 0.325670 100000
2 50 200 2.9 69 0.323970 100000
2 50 200 2.9 70 0.315290 100000
2 50 200 2.9 71 0.310980 100000
2 50 200 2.9 72 0.308170 100000
2 50 200 2.9 73 0.301470 100000
2 50 200 2.9 74 0.299870 100000
2 50 200 2.9 75 0.297640 100000
2 50 200 2.9 76 0.291140 100000
2 50 200 2.9 77 0.288340 100000
2 50 200 2.9 78 0.285270 100000
2 50 200 2.9 79 0.280260 100000
2 50 200 2.9 80 0.274920 100000
2 50 200 2.9 81 0.273960 100000
2 50 200 2.9 82 0.271140 100000
